사업장명,병상수
이룸성형외과의원,1
손호찬피부과의원,0
엄지한의원,0
마이유치과의원,0
서울슬림외과의원,4
우리의원,0
가나가와치과의원,0
지오성형외과의원,0
엠여성의원,0
모재성성형외과의원,0
바른턱경희정함한의원,0
민의원,0
강남송도외과의원,6
아름다운여성한의원,0
쎌치과의원,0
청담닥터리치과의원,0
치유아침한의원,0
가로수길5쾌한의원,0
청담서울성형외과의원,2
케이성형외과의원,0
비바치과의원,0
에스씨301의원,0
리붐내과의원,0
원데이팔자해결성형외과의원,0
바탕성형외과의원,0
바른마디의원,0
시그니처피부과의원,0
사랑이아프니치과의원,0
한사랑의원,0
연세문상영의원,0
장치과의원,0
연세닥터연치과의원,0
탑페이스성형외과의원,0
연세라인의원,0
제이앤케이의원,0
정운호치과의원,0
경희자연한의원,0
서울코웰치과의원,0
서울에스치과의원,0
서울스타치과의원,0
강남발머스한의원,0
나세르의원,0
리에스여성의원,0
유비에이성형외과의원,0
미프로치과의원,0
코원성형외과의원,1
바른웅치과의원,0
팔색체한의원,0
석전한의원,0
유외과영상의학과의원,2
미성형외과의원,0
모리치피부과의원,0
도브의원,0
프리마(Prima)성형외과의원,0
에이포인트오렌지성형외과의원,0
숨수면의원,22
압구정서울성형외과의원,8
연세굿데이치과의원,0
조병수의원,0
황정현치과의원,0
모아만의원,0
아삭치과의원,0
미본의원,0
스마일디치과교정과치과의원,0
미오름성형외과의원,0
1밀리미터성형외과의원,2
탑정신건강의학과의원,0
메디컬오한의원,0
압구정바로미치과의원,0
더도어성형외과의원,0
서울알파정신건강의학과의원,0
리더스내과가정의학과의원,0
더타이트성형외과의원,0
유안의원,0
서울나무치과의원,0
민앤민의원,0
라클라쎄의원,0
이지윤의원,0
닥터정리반의원,0
논현리뉴의원,0
프린스성형외과의원,0
뉴슬림의원,0
천인지한의원,3
양재성모정형외과의원,0
마디로한의원,0
마크성형외과의원,0
프라이빗성형외과의원,0
선릉숲정신건강의학과의원,0
새김성형외과의원,0
김계희정신건강의학과의원,0
인클라인성형외과의원,0
반니성형외과의원,0
포비성형외과의원,0
모드니한의원,0
오수진피부과의원,0
아름다운세상의원,0
강남박내과의원,0
강남유레카치과의원,0
더타임의원,0
강남에이플러스치과의원,0
에이플러스치과의원,0
압구정에이플러스치과의원,0
리트머스성형외과의원,1
연세준성형외과의원,0
디에프정신건강의학과의원,0
노상훈성형외과의원,0
청담공의원,0
치유의원,0
삼성아이비의원,0
서울연세의원,0
연세성모내과의원,0
시즈의원,0
마디본의원,0
강남터한의원,0
아미르한의원,0
정웅기성형외과의원,0
논현여성의원,0
삼성얀의원,0
라미한의원,0
바디웰한의원,0
온리아이성형외과의원,0
강남편하지의원,0
라이프의원,0
튠앤톤의원,0
강남센트럴안과의원,0
삼성공감정신건강의학과의원,0
첫눈애안과의원,0
리프성형외과의원,0
잇템성형외과의원,0
제이티성형외과의원,0
강남더케이의원,4
월화수한의원,0
이담외과의원,10
연세라파의원,0
강남큐브안과의원,0
청담오케이성형외과의원,0
온리유한의원,0
이지스내과의원,0
닥터한스한의원,0
전수연정신건강의학과의원,0
더안티에이징의원,0
뷰티앤영의원,0
서울바이오의원,0
바른길산부인과의원,3
플러스후의원,0
서울원피부과의원,0
디데이성형외과의원,0
청아연의원,0
강남신세계안과의원,0
청아연한의원,0
47이끌의원,0
정화한의원,0
송영욱내과의원,0
신의의원,0
대치퍼스트정형외과의원,0
리턴의원,0
그랜드한의원,0
디데이치과의원,0
티티성형외과의원,0
유유의원,0
서울좋은치과보철과치과의원,0
아이코닉성형외과의원,0
이안맨하튼치과의원,0
스타트성형외과의원,0
더블유성형외과의원,0
미샹떼의원,0
비유성형외과의원,0
리온한의원,0
닥터스키니의원,0
기린정신건강의학과의원,0
보통의의원,0
뉴케이의원,0
레아주서울피부과의원,0
위효선한의원,0
압구정오라클피부과의원,0
끌로에의원,0
제일성모안과의원,0
미래이비인후과의원,4
산소피부과의원,0
압구정웰치과의원,0
레이디유로비뇨기과의원,2
이형복산부인과의원,2
이선국치과의원,0
김경년내과의원,0
박현태내과의원,0
유안과의원,0
황제한의원,0
뉴욕치과의원,0
낙원가족치과의원,0
자모내과의원,0
이도희정신과의원,0
성심내과의원,0
리즈윤정아치과의원,0
현필목안과의원,0
최희윤성형외과의원,0
거울의원,0
지디스내과의원,0
김영기이비인후과의원,2
비온성형외과의원,0
스타치과의원,0
서울유러치과의원,0
청담마리산부인과의원,27
(의)열린의료재단 강남열린의원,0
재시아성형외과의원,0
청담서울이비인후과의원,1
연세진성형외과의원,0
청담서울여성외과의원,3
탑클래스성형외과의원,0
리앤채움의원,0
김스의원,0
소요의원,0
연세바른치과의원,0
금초한의원,0
디알피부과의원,0
미즈러브여성비뇨의학과의원,3
수서그린나츄라의원,0
디아트치과의원,0
선덕한의원,0
연세키즈앤주니어치과의원,0
문희승내과의원,0
김석근한의원,0
김재유내과의원,0
김중호한의원,0
평강한의원,0
연세강남비뇨기과의원,1
예드림안과의원,0
올리브성형외과의원,0
홍성철성형외과의원,0
연정신경정신과의원,0
역삼옥스치과의원,0
세연마취통증의학과의원,7
서세웅내과의원,0
이택중신경정신과의원,0
멘토의원,0
신학철피부과의원,0
이성일치과의원,0
한치과의원,0
문찬수내과의원,0
씨앤피차앤박피부과의원,0
한중한의원,0
스웨덴치과의원,0
경희사랑채한의원,0
강남조은눈안과의원,0
아름다운얼굴치과의원,0
수이비인후과의원,0
제이미성형외과의원,0
손지훈한의원,0
에이지의원,0
최평락한의원,0
예지인피부과의원,0
이철규이대경치과의원,0
김동현정신건강의학과의원,0
나동규한의원,0
오렌지치과의원,0
백림치과의원,0
다인피부과의원,0
청담고운세상닥터지피부과의원,0
장순희치과의원,0
연세엘치과의원,0
조규홍비뇨기과의원,0
옛날한의원,0
사단법인경찰공제회강남의원,0
새서울치과의원,0
윤완규이비인후과의원,0
고운미소치과의원,0
크림성형외과의원,0
안성열성형외과피부과의원,2
정산부인과의원,0
김종삼치과의원,0
일원정형외과의원,0
이경재이비인후과의원,0
강남현대치과의원,0
김혜영피부과의원,0
안정형외과의원,28
스마일뷰치과의원,0
김상범성형외과의원,0
문항진치과의원,0
이재신치과의원,0
일원굿모닝치과의원,0
양재성모안과의원,0
최내과의원,0
오화경의원,0
김이안치과의원,0
굿라인성형외과의원,0
오렌지성형외과의원,0
청담이상동의원,0
로덴치과의원,0
밝은눈강구봉안과의원,2
연세지디치과의원,0
서정한의원,0
4월31일치과의원,0
정가정의학과의원,0
현대신경정신과의원,0
브이라인성형외과의원,0
청담성모치과의원,0
아이비라인치과의원,0
경희도림한의원,0
노박치과의원,0
가인성형외과의원,0
강남제이비뇨기과의원,1
신석호정신과의원,0
유대상정형외과의원,0
우리정형외과의원,0
(의)미래의료재단리드림의원,8
노영서치과의원,0
서울에스아이씨치과의원,0
압구정성모안과의원,5
이원상치과의원,0
좋은마음치과의원,0
에스디피부과의원,0
예스민의원,0
서울삼성안과의원,0
석탑치과의원,0
인치과의원,0
강남푸른치과의원,0
차이비인후과의원,0
동양정형외과의원,0
이지치과의원,0
임동우치과의원,0
청담유펜치과의원,0
할렐루야치과의원,0
추성욱치과의원,0
제이더블유(JW)정원성형외과의원,0
신한의원,0
이지미의원,0
김승기치과의원,0
최재철내과의원,0
청담치과의원,0
정병훈성형외과의원,1
유림한의원,0
이영호비뇨기과의원,0
인당한의원,0
유영세치과의원,0
김동백치과의원,0
유앤미의원,1
이치원치과의원,0
하나정신과의원,0
연세마취통증의학과의원,0
강남연세치과의원,0
곽대희의원,0
명성한의원,0
안문생한의원,0
안창영치과의원,0
드림성형외과의원,7
스마일존치과의원,0
강남연세산부인과의원,0
소요한의원,0
서울더블유치과의원,0
한사랑치과의원,0
신사마취통증의학과의원,3
박소배내과의원,0
재단법인대한스포츠의학재단강남나무의원,0
뽀드득치과의원,0
수서제일의원,0
에버그린피부과의원,0
정경천치과의원,0
유미정산부인과의원,0
예손치과의원,0
은혜산부인과의원,0
제이제이성형외과의원,2
경희장수한의원,0
백남종내과의원,0
압구정새하치과의원,0
서울수치과의원,0
박종화의원,0
율치과의원,0
강남심미치과보철과치과의원,0
더블유와이치과의원,0
라미란트치과의원,0
고려한의원,0
김능세치과의원,0
이근국치과의원,0
원진한의원,0
인석한의원,0
김수균외과의원,0
김태영치과의원,0
정지행한의원,0
엘치과의원,0
이승우한의원,0
김영민내과의원,0
웰스피부과의원,0
로즈여성의원,0
강남성심한의원,0
이스턴치과의원,0
소망이비인후과의원,0
샬롬치과의원,0
제림성형외과의원,0
건우한의원,0
홍철안과의원,0
강남보원한의원,0
서울광혜내과의원,2
강남재활의학과의원,0
황경희산부인과의원,0
재단법인서울의과학연구소 강남하나로의원,0
순천당한의원,0
이스트만치과의원,0
강남동일한의원,0
견의원,0
다나치과의원,0
김지연위쉬성형외과의원,0
선능필내과의원,0
소화의원,0
김진섭치과의원,0
미래와희망산부인과의원,29
안성형외과의원,0
주명돈한의원,0
우성한의원,0
김영철내과의원,0
김주룡이비인후과의원,0
경원치과의원,0
김철수치과의원,0
이석휴정형외과의원,0
로마린다치과의원,0
하나로치과의원,0
고려치과의원,0
김우영치과의원,0
아이치과의원,0
압구정사랑의치과의원,0
